category_id,parent_id,category_1,category_2,category_3,category_4,category_5,category_6
104032,38042,Collectibles,Tobacciana,Lighters,Zippo,"Skulls, Gothic",
38051,38042,Collectibles,Tobacciana,Lighters,Zippo,Sports,
952,38042,Collectibles,Tobacciana,Lighters,Zippo,Other,
70997,951,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,,
70998,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Animals,
104033,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Anime,
70999,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Automobiles,
71000,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Casino-related,
73561,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Cigar Lighters,
104034,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Glass Lighters,
71001,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Gun-shaped,
73562,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Pen-shaped,
71002,70997,Collectibles,Tobacciana,Lighters,Non-Branded Lighters,Other,
595,951,Collectibles,Tobacciana,Lighters,Other,,
4117,593,Collectibles,Tobacciana,Match Holders,,,
73563,593,Collectibles,Tobacciana,Papers,,,
4118,593,Collectibles,Tobacciana,Pipes,,,
4119,4118,Collectibles,Tobacciana,Pipes,Estate,,
30733,4118,Collectibles,Tobacciana,Pipes,Meerschaum,,
156519,4118,Collectibles,Tobacciana,Pipes,Unsmoked,,
596,4118,Collectibles,Tobacciana,Pipes,Other,,
73564,593,Collectibles,Tobacciana,Rollers & Makers,,,
38052,593,Collectibles,Tobacciana,Signs,,,
75512,593,Collectibles,Tobacciana,Snuff Boxes,,,
73565,593,Collectibles,Tobacciana,Tags,,,
38053,593,Collectibles,Tobacciana,Tins,,,
4120,593,Collectibles,Tobacciana,Tobacco Cards,,,
171195,593,Collectibles,Tobacciana,Price Guides & Publications,,,
133,593,Collectibles,Tobacciana,Other,,,
13849,1,Collectibles,"Tools, Hardware & Locks",,,,
3557,13849,Collectibles,"Tools, Hardware & Locks","Locks, Keys",,,
4115,13849,Collectibles,"Tools, Hardware & Locks",Scales,,,
4121,13849,Collectibles,"Tools, Hardware & Locks",Tools,,,
13869,4121,Collectibles,"Tools, Hardware & Locks",Tools,Blacksmithing,,
39728,4121,Collectibles,"Tools, Hardware & Locks",Tools,"Blowtorches, Soldering",,
13870,4121,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",,
39729,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking","Axes, Hatchets",
13871,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Chisels,
13872,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Drills,
104036,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Gauges,
39730,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Hammers,
104037,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Knives,
13873,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking","Levels, Plumb Bobs",
13874,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Planes,
104038,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking","Rules, Tapes",
13875,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Saws,
104039,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Screwdrivers,
104040,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Squares,
104041,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking","Vises, Clamps",
4123,13870,Collectibles,"Tools, Hardware & Locks",Tools,"Carpentry, Woodworking",Other,
13863,4121,Collectibles,"Tools, Hardware & Locks",Tools,Flashlights,,
40130,4121,Collectibles,"Tools, Hardware & Locks",Tools,"Guides, Catalogs",,
13876,4121,Collectibles,"Tools, Hardware & Locks",Tools,Machining,,
4122,4121,Collectibles,"Tools, Hardware & Locks",Tools,Mechanics,,
104042,4121,Collectibles,"Tools, Hardware & Locks",Tools,"Plumbing, Steam Fitting",,
104043,4121,Collectibles,"Tools, Hardware & Locks",Tools,"Pulleys, Block & Tackle",,
39731,4121,Collectibles,"Tools, Hardware & Locks",Tools,"Tool Boxes, Chests",,
1461,4121,Collectibles,"Tools, Hardware & Locks",Tools,Other,,
171197,13849,Collectibles,"Tools, Hardware & Locks",Price Guides & Publications,,,
868,1,Collectibles,Trading Cards,,,,
60223,868,Collectibles,Trading Cards,"Action, Adventure",,,
98036,60223,Collectibles,Trading Cards,"Action, Adventure",Alias,,
99978,60223,Collectibles,Trading Cards,"Action, Adventure",Benchwarmer,,
98037,60223,Collectibles,Trading Cards,"Action, Adventure",CSI,,
163747,60223,Collectibles,Trading Cards,"Action, Adventure",Indiana Jones,,
60232,60223,Collectibles,Trading Cards,"Action, Adventure",James Bond,,
73566,60223,Collectibles,Trading Cards,"Action, Adventure",The Terminator,,
60233,60223,Collectibles,Trading Cards,"Action, Adventure",Tomb Raider,,
60234,60223,Collectibles,Trading Cards,"Action, Adventure",Other,,
60224,868,Collectibles,Trading Cards,Animation,,,
60235,60224,Collectibles,Trading Cards,Animation,Garbage Pail Kids,,
60236,60224,Collectibles,Trading Cards,Animation,Looney Tunes,,
60237,60224,Collectibles,Trading Cards,Animation,Magic the Gathering,,
104044,60224,Collectibles,Trading Cards,Animation,Pokemon,,
104045,104044,Collectibles,Trading Cards,Animation,Pokemon,"Boxes, Packages",
104046,104044,Collectibles,Trading Cards,Animation,Pokemon,Full Sets,
104047,104044,Collectibles,Trading Cards,Animation,Pokemon,Individual Cards,
104048,104044,Collectibles,Trading Cards,Animation,Pokemon,Promotional,
104049,104044,Collectibles,Trading Cards,Animation,Pokemon,Mixed Lots,
60238,104044,Collectibles,Trading Cards,Animation,Pokemon,Other,
73567,60224,Collectibles,Trading Cards,Animation,Scooby Doo,,
60239,60224,Collectibles,Trading Cards,Animation,The Simpsons,,
60240,60224,Collectibles,Trading Cards,Animation,Wacky Packages,,
104050,60224,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,,
104051,104050,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,Accessories,
104052,104050,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,Boxes,
104053,104050,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,Full Sets,
104054,104050,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,Individual Cards,
104055,104050,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,Packs,
104056,104050,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,Promotional,
104057,104050,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,Mixed Lots,
60241,104050,Collectibles,Trading Cards,Animation,Yu-Gi-Oh,Other,
60242,60224,Collectibles,Trading Cards,Animation,Other,,
37892,868,Collectibles,Trading Cards,Comic,,,
37893,37892,Collectibles,Trading Cards,Comic,Batman,,
73568,37892,Collectibles,Trading Cards,Comic,Hellboy,,
48828,37892,Collectibles,Trading Cards,Comic,Incredible Hulk,,
163748,37892,Collectibles,Trading Cards,Comic,Iron Man,,
37894,37892,Collectibles,Trading Cards,Comic,Spider-Man,,
37895,37892,Collectibles,Trading Cards,Comic,Superman,,
48829,37892,Collectibles,Trading Cards,Comic,X-Men,,
98337,37892,Collectibles,Trading Cards,Comic,VS System,,
668,37892,Collectibles,Trading Cards,Comic,Other,,
1462,868,Collectibles,Trading Cards,"Credit, Charge Cards",,,
37896,868,Collectibles,Trading Cards,"Historical, Military",,,
1463,868,Collectibles,Trading Cards,Phone Cards,,,
37897,868,Collectibles,Trading Cards,"Sci-Fi, Fantasy",,,
98038,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy","Aliens, AVP",,
37898,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Angel,,
670,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Babylon 5,,
74718,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Battlestar Galactica,,
29836,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Buffy the Vampire Slayer,,
73569,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Charmed,,
98039,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Farscape,,
73570,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Harry Potter,,
98040,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Lexx,,
60225,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Lord of the Rings,,
60243,60225,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Lord of the Rings,Return of the King,
60244,60225,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Lord of the Rings,The Two Towers,
60245,60225,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Lord of the Rings,Fellowship of the Ring,
60246,60225,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Lord of the Rings,Other,
99979,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Lost in Space,,
60226,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Mars Attacks,,
98041,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Outer Limits,,
60227,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Planet of the Apes,,
60228,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Smallville,,
60229,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Stargate,,
671,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Trek,,
100899,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,,
99980,100899,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Sets,
99981,99980,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Sets,1977-79
99982,99980,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Sets,1980-89
99983,99980,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Sets,1990-99
99984,99980,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Sets,2000-Now
99985,99980,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Sets,Other
99986,100899,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Singles,
99987,99986,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Singles,1977-79
99988,99986,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Singles,1980-89
99989,99986,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Singles,1990-99
99990,99986,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Singles,2000-Now
99991,99986,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Star Wars,Singles,Other
168050,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Twilight,,
37899,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Twilight Zone,,
60230,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Xena,,
673,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",X-Files,,
37900,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Witchblade,,
37901,37897,Collectibles,Trading Cards,"Sci-Fi, Fantasy",Other,,
156521,868,Collectibles,Trading Cards,Vintage (Pre-1980),,,
171198,868,Collectibles,Trading Cards,Price Guides & Publications,,,
219,868,Collectibles,Trading Cards,Other,,,
417,1,Collectibles,Transportation,,,,
14024,417,Collectibles,Transportation,Automobilia,,,
63816,14024,Collectibles,Transportation,Automobilia,Antenna Toppers,,
14025,14024,Collectibles,Transportation,Automobilia,Badges,,
35929,14024,Collectibles,Transportation,Automobilia,Books & Manuals,,
35930,35929,Collectibles,Transportation,Automobilia,Books & Manuals,American Vehicles,
95133,35929,Collectibles,Transportation,Automobilia,Books & Manuals,Asian Vehicles,
35931,35929,Collectibles,Transportation,Automobilia,Books & Manuals,British Vehicles,
35932,35929,Collectibles,Transportation,Automobilia,Books & Manuals,European Vehicles,
14026,35929,Collectibles,Transportation,Automobilia,Books & Manuals,Other,
35933,14024,Collectibles,Transportation,Automobilia,Brochures & Catalogs,,
86943,35933,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,
165733,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,American Motors
86944,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Buick
86945,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Cadillac
86946,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Chevrolet
86947,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Chrysler
165734,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,DeSoto
86948,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Dodge
86949,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Ford
165735,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,General Motors
165736,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Mercury
165737,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Oldsmobile
86950,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Pontiac
86951,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Plymouth
165738,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Studebaker
35934,86943,Collectibles,Transportation,Automobilia,Brochures & Catalogs,American Vehicles,Other
35935,35933,Collectibles,Transportation,Automobilia,Brochures & Catalogs,Asian Vehicles,
35936,35933,Collectibles,Transportation,Automobilia,Brochures & Catalogs,British Vehicles,
35937,35933,Collectibles,Transportation,Automobilia,Brochures & Catalogs,European Vehicles,
14027,35933,Collectibles,Transportation,Automobilia,Brochures & Catalogs,Other,
63817,14024,Collectibles,Transportation,Automobilia,Calendars,,
63818,14024,Collectibles,Transportation,Automobilia,Clocks,,
14028,14024,Collectibles,Transportation,Automobilia,Clothing & Hats,,
14029,14024,Collectibles,Transportation,Automobilia,Decals & Stickers,,
35938,14024,Collectibles,Transportation,Automobilia,"Dishes, Cups & Mugs",,
165739,14024,Collectibles,Transportation,Automobilia,Floormats & Seat Covers,,
95134,14024,Collectibles,Transportation,Automobilia,Gas Pumps & Fueling Systems,,
74720,14024,Collectibles,Transportation,Automobilia,Hitch Covers,,
33757,14024,Collectibles,Transportation,Automobilia,Hood Ornaments & Emblems,,
95135,14024,Collectibles,Transportation,Automobilia,Horns & Bells,,
95136,14024,Collectibles,Transportation,Automobilia,Hubcaps & Hub Nuts,,
35939,14024,Collectibles,Transportation,Automobilia,Keychains,,
33758,14024,Collectibles,Transportation,Automobilia,License Plate Frames,,
14030,14024,Collectibles,Transportation,Automobilia,License Plates,,
14031,14030,Collectibles,Transportation,Automobilia,License Plates,Canada,
86952,14030,Collectibles,Transportation,Automobilia,License Plates,Germany,
20273,14030,Collectibles,Transportation,Automobilia,License Plates,US: Alabama,
35940,14030,Collectibles,Transportation,Automobilia,License Plates,US: Alaska,
32770,14030,Collectibles,Transportation,Automobilia,License Plates,US: Arizona,
35994,14030,Collectibles,Transportation,Automobilia,License Plates,US: Arkansas,
14032,14030,Collectibles,Transportation,Automobilia,License Plates,US: California,
14033,14030,Collectibles,Transportation,Automobilia,License Plates,US: Colorado,
35941,14030,Collectibles,Transportation,Automobilia,License Plates,US: Connecticut,
35942,14030,Collectibles,Transportation,Automobilia,License Plates,US: Delaware,
35943,14030,Collectibles,Transportation,Automobilia,License Plates,US: District of Columbia,
14034,14030,Collectibles,Transportation,Automobilia,License Plates,US: Florida,
35944,14030,Collectibles,Transportation,Automobilia,License Plates,US: Georgia,
35945,14030,Collectibles,Transportation,Automobilia,License Plates,US: Hawaii,
35946,14030,Collectibles,Transportation,Automobilia,License Plates,US: Idaho,
14035,14030,Collectibles,Transportation,Automobilia,License Plates,US: Illinois,
20274,14030,Collectibles,Transportation,Automobilia,License Plates,US: Indiana,
20275,14030,Collectibles,Transportation,Automobilia,License Plates,US: Iowa,
14036,14030,Collectibles,Transportation,Automobilia,License Plates,US: Kansas,
32771,14030,Collectibles,Transportation,Automobilia,License Plates,US: Kentucky,
35947,14030,Collectibles,Transportation,Automobilia,License Plates,US: Louisiana,
20276,14030,Collectibles,Transportation,Automobilia,License Plates,US: Maine,
35948,14030,Collectibles,Transportation,Automobilia,License Plates,US: Maryland,
20277,14030,Collectibles,Transportation,Automobilia,License Plates,US: Massachusetts,
20278,14030,Collectibles,Transportation,Automobilia,License Plates,US: Michigan,
25428,14030,Collectibles,Transportation,Automobilia,License Plates,US: Minnesota,
35949,14030,Collectibles,Transportation,Automobilia,License Plates,US: Mississippi,
25429,14030,Collectibles,Transportation,Automobilia,License Plates,US: Missouri,
20279,14030,Collectibles,Transportation,Automobilia,License Plates,US: Montana,
25430,14030,Collectibles,Transportation,Automobilia,License Plates,US: Nebraska,
35995,14030,Collectibles,Transportation,Automobilia,License Plates,US: Nevada,
20280,14030,Collectibles,Transportation,Automobilia,License Plates,US: New Hampshire,
25431,14030,Collectibles,Transportation,Automobilia,License Plates,US: New Jersey,
35950,14030,Collectibles,Transportation,Automobilia,License Plates,US: New Mexico,
14037,14030,Collectibles,Transportation,Automobilia,License Plates,US: New York,
25432,14030,Collectibles,Transportation,Automobilia,License Plates,US: North Carolina,
35951,14030,Collectibles,Transportation,Automobilia,License Plates,US: North Dakota,
14038,14030,Collectibles,Transportation,Automobilia,License Plates,US: Ohio,
35952,14030,Collectibles,Transportation,Automobilia,License Plates,US: Oklahoma,
20281,14030,Collectibles,Transportation,Automobilia,License Plates,US: Oregon,
14039,14030,Collectibles,Transportation,Automobilia,License Plates,US: Pennsylvania,
35953,14030,Collectibles,Transportation,Automobilia,License Plates,US: Rhode Island,
35996,14030,Collectibles,Transportation,Automobilia,License Plates,US: South Carolina,
35997,14030,Collectibles,Transportation,Automobilia,License Plates,US: South Dakota,
20282,14030,Collectibles,Transportation,Automobilia,License Plates,US: Tennessee,
14040,14030,Collectibles,Transportation,Automobilia,License Plates,US: Texas,
35954,14030,Collectibles,Transportation,Automobilia,License Plates,US: Utah,
35955,14030,Collectibles,Transportation,Automobilia,License Plates,US: Vermont,
20979,14030,Collectibles,Transportation,Automobilia,License Plates,US: Virginia,
35956,14030,Collectibles,Transportation,Automobilia,License Plates,US: Washington,
35957,14030,Collectibles,Transportation,Automobilia,License Plates,US: West Virginia,
20283,14030,Collectibles,Transportation,Automobilia,License Plates,US: Wisconsin,
35958,14030,Collectibles,Transportation,Automobilia,License Plates,US: Wyoming,
32772,14030,Collectibles,Transportation,Automobilia,License Plates,US: Mixed State Lots,
165740,14030,Collectibles,Transportation,Automobilia,License Plates,US: Territories,
95137,14030,Collectibles,Transportation,Automobilia,License Plates,Non-Country Specific,
421,14030,Collectibles,Transportation,Automobilia,License Plates,Other,
71003,14024,Collectibles,Transportation,Automobilia,Lighters,,
63819,14024,Collectibles,Transportation,Automobilia,Magazines,,
165741,14024,Collectibles,Transportation,Automobilia,Model Cars & Trucks,,
14042,14024,Collectibles,Transportation,Automobilia,Original Photos,,
14043,14024,Collectibles,Transportation,Automobilia,Patches,,
14044,14024,Collectibles,Transportation,Automobilia,Pins,,
95142,14024,Collectibles,Transportation,Automobilia,Posters,,
95143,95142,Collectibles,Transportation,Automobilia,Posters,American Vehicles,
95144,95142,Collectibles,Transportation,Automobilia,Posters,Asian Vehicles,
95145,95142,Collectibles,Transportation,Automobilia,Posters,British Vehicles,
95146,95142,Collectibles,Transportation,Automobilia,Posters,European Vehicles,
14045,95142,Collectibles,Transportation,Automobilia,Posters,Other,
14046,14024,Collectibles,Transportation,Automobilia,Press Kits,,
14047,14024,Collectibles,Transportation,Automobilia,Prints,,
14048,14024,Collectibles,Transportation,Automobilia,Signs & Plaques,,
74722,14024,Collectibles,Transportation,Automobilia,Spark Plugs,,
74723,14024,Collectibles,Transportation,Automobilia,Steering Wheels & Knobs,,
95147,14024,Collectibles,Transportation,Automobilia,Traffic Lights & Signals,,
73572,14024,Collectibles,Transportation,Automobilia,Watches,,
418,14024,Collectibles,Transportation,Automobilia,Other,,
14049,417,Collectibles,Transportation,Aviation,,,
805,14049,Collectibles,Transportation,Aviation,Airlines,,
165742,805,Collectibles,Transportation,Aviation,Airlines,Aer Lingus,
7170,805,Collectibles,Transportation,Aviation,Airlines,Air Canada/TCA,
3861,805,Collectibles,Transportation,Aviation,Airlines,Air France,
95148,805,Collectibles,Transportation,Aviation,Airlines,Alaska Airlines,
165743,805,Collectibles,Transportation,Aviation,Airlines,Aloha,
807,805,Collectibles,Transportation,Aviation,Airlines,American,
808,805,Collectibles,Transportation,Aviation,Airlines,Braniff,
3862,805,Collectibles,Transportation,Aviation,Airlines,British Airways,
95149,805,Collectibles,Transportation,Aviation,Airlines,Cathay Pacific,
10769,805,Collectibles,Transportation,Aviation,Airlines,Continental,
809,805,Collectibles,Transportation,Aviation,Airlines,Delta,
810,805,Collectibles,Transportation,Aviation,Airlines,Eastern,
165744,805,Collectibles,Transportation,Aviation,Airlines,Frontier,
168051,805,Collectibles,Transportation,Aviation,Airlines,Hawaiian Airlines,
95150,805,Collectibles,Transportation,Aviation,Airlines,Japan Airlines,
165745,805,Collectibles,Transportation,Aviation,Airlines,JetBlue,
10770,805,Collectibles,Transportation,Aviation,Airlines,KLM,
40047,805,Collectibles,Transportation,Aviation,Airlines,Lufthansa,
3865,805,Collectibles,Transportation,Aviation,Airlines,National Airlines,
10771,805,Collectibles,Transportation,Aviation,Airlines,Northwest,
811,805,Collectibles,Transportation,Aviation,Airlines,Pan Am,
812,805,Collectibles,Transportation,Aviation,Airlines,Piedmont,
95151,805,Collectibles,Transportation,Aviation,Airlines,"SAS, Scandinavian Airlines",
95152,805,Collectibles,Transportation,Aviation,Airlines,Singapore Airlines,
25433,805,Collectibles,Transportation,Aviation,Airlines,Southwest,
165746,805,Collectibles,Transportation,Aviation,Airlines,Swissair,
813,805,Collectibles,Transportation,Aviation,Airlines,TWA,
40048,805,Collectibles,Transportation,Aviation,Airlines,Qantas,
1312,805,Collectibles,Transportation,Aviation,Airlines,United,
165747,805,Collectibles,Transportation,Aviation,Airlines,US Airways,
96836,805,Collectibles,Transportation,Aviation,Airlines,Virgin Atlantic,
10772,805,Collectibles,Transportation,Aviation,Airlines,Western,
25434,805,Collectibles,Transportation,Aviation,Airlines,Freight Carriers,
165748,805,Collectibles,Transportation,Aviation,Airlines,Merchandise & Memorabilia,
806,805,Collectibles,Transportation,Aviation,Airlines,Other,
91354,14049,Collectibles,Transportation,Aviation,Airports,,
40049,14049,Collectibles,Transportation,Aviation,Airships,,
165749,14049,Collectibles,Transportation,Aviation,Airshows,,
168301,14049,Collectibles,Transportation,Aviation,Helicopters,,
165750,14049,Collectibles,Transportation,Aviation,Historic Aviators,,
40050,14049,Collectibles,Transportation,Aviation,Hot-Air Balloons,,
40051,14049,Collectibles,Transportation,Aviation,Manufacturers,,
86953,14049,Collectibles,Transportation,Aviation,Military Aircraft,,
86954,86953,Collectibles,Transportation,Aviation,Military Aircraft,Desk & Shelf Models,
104058,86953,Collectibles,Transportation,Aviation,Military Aircraft,Photos & Prints,
104059,104058,Collectibles,Transportation,Aviation,Military Aircraft,Photos & Prints,Helicopters
104060,104058,Collectibles,Transportation,Aviation,Military Aircraft,Photos & Prints,Jet-Powered Aircraft
104061,104058,Collectibles,Transportation,Aviation,Military Aircraft,Photos & Prints,Prop Driven Aircraft
86955,104058,Collectibles,Transportation,Aviation,Military Aircraft,Photos & Prints,Other
86956,86953,Collectibles,Transportation,Aviation,Military Aircraft,Pins & Wings,
86957,86953,Collectibles,Transportation,Aviation,Military Aircraft,Postcards,
14050,86953,Collectibles,Transportation,Aviation,Military Aircraft,Other,
14051,14049,Collectibles,Transportation,Aviation,Private Aircraft,,
419,14049,Collectibles,Transportation,Aviation,Other,,
35959,417,Collectibles,Transportation,Bicycles,,,
156522,35959,Collectibles,Transportation,Bicycles,Bicycle Accessories,,
156523,35959,Collectibles,Transportation,Bicycles,Bicycle Parts,,
156524,35959,Collectibles,Transportation,Bicycles,Complete Bicycles,,
156525,35959,Collectibles,Transportation,Bicycles,Printed Material,,
420,35959,Collectibles,Transportation,Bicycles,Other,,
14052,417,Collectibles,Transportation,Boats & Ships,,,
95156,14052,Collectibles,Transportation,Boats & Ships,Commercial Ships & Tugs,,
35962,14052,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,,
35963,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,Cunard,
35964,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,Holland America,
101179,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,P&O,
165751,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,Princess Cruise Line,
165752,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,Royal Caribbean,
165753,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,SS Normandie,
165754,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,SS Norway,
165755,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,SS United States,
35965,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,White Star & Titanic,
14053,35962,Collectibles,Transportation,Boats & Ships,Cruise Ships & Ocean Liners,Other,
95157,14052,Collectibles,Transportation,Boats & Ships,Military,,
165756,95157,Collectibles,Transportation,Boats & Ships,Military,Models,
95158,95157,Collectibles,Transportation,Boats & Ships,Military,Photographs,
95159,95157,Collectibles,Transportation,Boats & Ships,Military,Posters & Prints,
14054,95157,Collectibles,Transportation,Boats & Ships,Military,Other,
14055,14052,Collectibles,Transportation,Boats & Ships,Sail-Powered,,
423,14052,Collectibles,Transportation,Boats & Ships,Other,,
4151,417,Collectibles,Transportation,Buses & Taxi Cabs,,,
1412,417,Collectibles,Transportation,Maps & Atlases,,,
14056,1412,Collectibles,Transportation,Maps & Atlases,Atlases,,
165757,1412,Collectibles,Transportation,Maps & Atlases,Celestial & Planetary,,
20284,1412,Collectibles,Transportation,Maps & Atlases,Maps,,
165758,20284,Collectibles,Transportation,Maps & Atlases,Maps,Africa,
165759,20284,Collectibles,Transportation,Maps & Atlases,Maps,Asia,
165760,20284,Collectibles,Transportation,Maps & Atlases,Maps,Australia & Oceania,
20285,20284,Collectibles,Transportation,Maps & Atlases,Maps,Canada,
165761,20284,Collectibles,Transportation,Maps & Atlases,Maps,Central & South America,
20286,20284,Collectibles,Transportation,Maps & Atlases,Maps,Europe,
1413,20284,Collectibles,Transportation,Maps & Atlases,Maps,US,
165762,20284,Collectibles,Transportation,Maps & Atlases,Maps,World,
14057,20284,Collectibles,Transportation,Maps & Atlases,Maps,Mixed Lots,
582,20284,Collectibles,Transportation,Maps & Atlases,Maps,Other,
10958,417,Collectibles,Transportation,Motorcycles,,,
14058,10958,Collectibles,Transportation,Motorcycles,American,,
35966,14058,Collectibles,Transportation,Motorcycles,American,Harley-Davidson,
35967,35966,Collectibles,Transportation,Motorcycles,American,Harley-Davidson,Badges & Patches
95160,35966,Collectibles,Transportation,Motorcycles,American,Harley-Davidson,Bandanas & Scarves
60219,35966,Collectibles,Transportation,Motorcycles,American,Harley-Davidson,Belt Buckles
